DATE,MODAL
2017-06-01,525.0
2017-05-31,525.0
2017-05-30,525.0
2017-05-29,550.0
2017-05-28,550.0
2017-05-27,575.0
2017-05-26,550.0
2017-05-25,550.0
2017-05-24,550.0
2017-05-23,550.0
2017-05-22,550.0
2017-05-21,500.0
2017-05-20,500.0
2017-05-19,500.0
2017-05-18,500.0
2017-05-17,500.0
2017-05-16,500.0
2017-05-15,500.0
2017-05-13,550.0
2017-05-12,550.0
2017-05-11,600.0
2017-05-10,600.0
2017-05-09,600.0
2017-05-08,600.0
2017-05-07,600.0
2017-05-06,550.0
2017-05-05,550.0
2017-05-04,550.0
2017-05-03,550.0
2017-05-02,600.0
2017-05-01,575.0
2017-04-30,625.0
2017-04-29,650.0
2017-04-28,650.0
2017-04-27,625.0
2017-04-26,650.0
2017-04-25,650.0
2017-04-24,650.0
2017-04-23,650.0
2017-04-22,650.0
2017-04-21,650.0
2017-04-20,650.0
2017-04-19,625.0
2017-04-18,625.0
2017-04-17,625.0
2017-04-16,625.0
2017-04-15,650.0
2017-04-14,650.0
2017-04-13,675.0
2017-04-12,675.0
2017-04-11,600.0
2017-04-10,600.0
2017-04-09,625.0
2017-04-08,625.0
2017-04-07,625.0
2017-04-06,650.0
2017-04-05,650.0
2017-04-04,625.0
2017-04-03,625.0
2017-04-02,625.0
2017-04-01,625.0
2017-03-31,625.0
2017-03-30,650.0
2017-03-29,650.0
2017-03-28,650.0
2017-03-27,650.0
2017-03-26,625.0
2017-03-25,600.0
2017-03-24,600.0
2017-03-23,600.0
2017-03-22,600.0
2017-03-21,600.0
2017-03-20,575.0
2017-03-19,600.0
2017-03-18,600.0
2017-03-17,625.0
2017-03-16,625.0
2017-03-15,625.0
2017-03-14,625.0
2017-03-13,625.0
2017-03-12,625.0
2017-03-11,625.0
2017-03-10,625.0
2017-03-09,625.0
2017-03-08,675.0
2017-03-07,650.0
2017-03-06,650.0
2017-03-04,650.0
2017-03-03,650.0
2017-03-02,650.0
2017-03-01,650.0
2017-02-28,650.0
2017-02-27,650.0
2017-02-25,650.0
2017-02-23,550.0
2016-10-29,800.0
2016-10-28,800.0
2016-10-27,800.0
2016-10-26,800.0
2016-10-25,750.0
2016-10-24,750.0
2016-10-22,750.0
2016-10-21,750.0
2016-10-20,750.0
2016-10-19,750.0
2016-10-18,750.0
2016-10-17,750.0
2016-10-14,750.0
2016-10-13,750.0
2016-10-12,750.0
2016-10-08,625.0
2016-10-07,625.0
2016-10-06,500.0
2016-10-05,500.0
2016-10-04,500.0
2016-10-03,500.0
2016-10-01,500.0
2016-09-15,700.0
2016-09-14,700.0
2016-09-13,700.0
2016-09-10,700.0
2016-09-09,700.0
2016-09-08,700.0
2016-09-07,700.0
2016-09-06,700.0
2016-09-03,700.0
2016-08-27,700.0
2016-08-26,700.0
2016-08-24,700.0
2016-08-23,750.0
2016-08-22,750.0
2016-08-20,750.0
2016-08-19,700.0
2016-08-13,750.0
2016-08-12,750.0
2016-08-11,750.0
2016-08-10,750.0
2016-08-09,750.0
2016-08-08,750.0
2016-08-06,750.0
2016-08-05,750.0
2016-08-03,850.0
2016-08-02,850.0
2016-08-01,850.0
2016-07-29,850.0
2016-07-28,850.0
2016-07-27,850.0
2016-07-25,900.0
2016-07-22,950.0
2016-07-21,950.0
2016-07-20,950.0
2016-07-19,950.0
2016-07-18,950.0
2016-07-16,950.0
2016-07-15,850.0
2016-07-14,900.0
2016-07-13,900.0
2016-07-12,850.0
2016-07-11,850.0
2016-07-09,850.0
2016-07-08,850.0
2016-07-07,850.0
2016-07-06,900.0
2016-07-05,900.0
2016-07-04,900.0
2016-07-01,1450.0
2016-06-29,900.0
2016-06-28,900.0
2016-06-25,900.0
2016-06-24,900.0
2016-06-23,900.0
2016-06-22,750.0
2016-06-21,750.0
2016-06-20,750.0
2016-06-18,750.0
2016-06-17,750.0
2016-06-16,750.0
2016-06-14,800.0
2016-06-13,800.0
2016-06-11,750.0
2016-06-10,750.0
2016-06-09,700.0
2016-06-08,700.0
2016-06-07,700.0
2016-06-06,700.0
2016-06-04,700.0
2016-06-03,700.0
2016-06-02,700.0
2016-05-28,650.0
2016-05-27,650.0
2016-05-26,650.0
2016-05-25,700.0
2016-05-24,700.0
2016-05-23,700.0
2016-05-21,700.0
2016-05-19,700.0
2016-05-18,750.0
2016-05-17,800.0
2016-05-16,800.0
2016-05-14,800.0
2016-05-13,800.0
2016-05-12,800.0
2016-05-11,800.0
2016-05-10,800.0
2016-05-09,800.0
2016-05-07,800.0
2016-05-05,800.0
2016-05-04,800.0
2016-05-03,800.0
2016-05-02,800.0
2016-04-30,800.0
