COMMODITY,VARIETY,ARRIVAL_DATE,MODAL_PRICE
Bottle gourd,Other,23/01/2018,1125.0
Bottle gourd,Other,24/01/2018,1125.0
Bottle gourd,Other,25/01/2018,1125.0
Bottle gourd,Other,26/01/2018,1250.0
Bottle gourd,Other,27/01/2018,1250.0
Bottle gourd,Other,28/01/2018,1100.0
Bottle gourd,Other,29/01/2018,1175.0
Bottle gourd,Other,30/01/2018,1000.0
Bottle gourd,Other,31/01/2018,1000.0
Bottle gourd,Other,01/02/2018,775.0
Bottle gourd,Other,02/02/2018,1075.0
Bottle gourd,Other,03/02/2018,1075.0
Bottle gourd,Other,04/02/2018,1200.0
Bottle gourd,Other,05/02/2018,1200.0
Bottle gourd,Other,06/02/2018,1075.0
Bottle gourd,Other,07/02/2018,1375.0
Bottle gourd,Other,08/02/2018,1250.0
Bottle gourd,Other,09/02/2018,950.0
Bottle gourd,Other,10/02/2018,1000.0
Bottle gourd,Other,11/02/2018,1000.0
Bottle gourd,Other,12/02/2018,1000.0
Bottle gourd,Other,13/02/2018,775.0
Bottle gourd,Other,14/02/2018,775.0
Bottle gourd,Other,15/02/2018,950.0
Bottle gourd,Other,16/02/2018,850.0
Bottle gourd,Other,17/02/2018,1125.0
Bottle gourd,Other,18/02/2018,1000.0
Bottle gourd,Other,19/02/2018,1000.0
Bottle gourd,Other,20/02/2018,1125.0
Bottle gourd,Other,21/02/2018,1250.0
Bottle gourd,Other,22/02/2018,1250.0
Bottle gourd,Other,23/02/2018,1150.0
Bottle gourd,Other,24/02/2018,900.0
Bottle gourd,Other,25/02/2018,1125.0
Bottle gourd,Other,26/02/2018,1125.0
Bottle gourd,Other,27/02/2018,1025.0
Bottle gourd,Other,28/02/2018,950.0
Bottle gourd,Other,01/03/2018,950.0
Bottle gourd,Other,02/03/2018,750.0
Bottle gourd,Other,03/03/2018,750.0
Bottle gourd,Other,04/03/2018,750.0
Bottle gourd,Other,05/03/2018,750.0
Bottle gourd,Other,06/03/2018,875.0
Bottle gourd,Other,07/03/2018,875.0
Bottle gourd,Other,08/03/2018,950.0
Bottle gourd,Other,09/03/2018,875.0
Bottle gourd,Other,10/03/2018,825.0
Bottle gourd,Other,11/03/2018,775.0
Bottle gourd,Other,12/03/2018,700.0
Bottle gourd,Other,13/03/2018,900.0
Bottle gourd,Other,14/03/2018,950.0
Bottle gourd,Other,15/03/2018,1000.0
Bottle gourd,Other,16/03/2018,1000.0
Bottle gourd,Other,17/03/2018,1000.0
Bottle gourd,Other,18/03/2018,950.0
Bottle gourd,Other,19/03/2018,1250.0
Bottle gourd,Other,20/03/2018,1125.0
Bottle gourd,Other,21/03/2018,1250.0
Bottle gourd,Other,22/03/2018,1250.0
Bottle gourd,Other,23/03/2018,1250.0
Bottle gourd,Other,24/03/2018,1375.0
Bottle gourd,Other,25/03/2018,1100.0
Bottle gourd,Other,26/03/2018,1100.0
Bottle gourd,Other,27/03/2018,1000.0
Bottle gourd,Other,29/03/2018,1375.0
Bottle gourd,Other,30/03/2018,775.0
Bottle gourd,Other,31/03/2018,775.0
Bottle gourd,Other,01/04/2018,775.0
Bottle gourd,Other,02/04/2018,775.0
Bottle gourd,Other,03/04/2018,950.0
Bottle gourd,Other,04/04/2018,950.0
Bottle gourd,Other,05/04/2018,1000.0
Bottle gourd,Other,06/04/2018,1050.0
Bottle gourd,Other,07/04/2018,1125.0
Bottle gourd,Other,08/04/2018,1000.0
Bottle gourd,Other,09/04/2018,1000.0
Bottle gourd,Other,10/04/2018,1000.0
Bottle gourd,Other,11/04/2018,1000.0
Bottle gourd,Other,12/04/2018,850.0
Bottle gourd,Other,13/04/2018,825.0
Bottle gourd,Other,14/04/2018,750.0
Bottle gourd,Other,15/04/2018,750.0
Bottle gourd,Other,16/04/2018,750.0
Bottle gourd,Other,17/04/2018,650.0
Bottle gourd,Other,18/04/2018,725.0
Bottle gourd,Other,19/04/2018,725.0
Bottle gourd,Other,20/04/2018,775.0
Bottle gourd,Other,21/04/2018,900.0
Bottle gourd,Other,24/04/2018,1000.0
Bottle gourd,Other,25/04/2018,950.0
Bottle gourd,Other,26/04/2018,1075.0
Bottle gourd,Other,27/04/2018,1325.0
Bottle gourd,Other,28/04/2018,1325.0
Bottle gourd,Other,29/04/2018,1075.0
Bottle gourd,Other,30/04/2018,1075.0
Bottle gourd,Other,01/05/2018,1025.0
Bottle gourd,Other,02/05/2018,1025.0
Bottle gourd,Other,03/05/2018,1075.0
Bottle gourd,Other,04/05/2018,1025.0
Bottle gourd,Other,05/05/2018,1075.0
Bottle gourd,Other,06/05/2018,1075.0
Bottle gourd,Other,07/05/2018,1075.0
Bottle gourd,Other,08/05/2018,950.0
Bottle gourd,Other,09/05/2018,1075.0
Bottle gourd,Other,10/05/2018,1075.0
Bottle gourd,Other,11/05/2018,1075.0
Bottle gourd,Other,12/05/2018,1125.0
Bottle gourd,Other,13/05/2018,1075.0
Bottle gourd,Other,14/05/2018,1125.0
Bottle gourd,Other,15/05/2018,1075.0
Bottle gourd,Other,16/05/2018,1000.0
Bottle gourd,Other,17/05/2018,1000.0
Bottle gourd,Other,18/05/2018,1050.0
Bottle gourd,Other,19/05/2018,1125.0
Bottle gourd,Other,20/05/2018,1200.0
Bottle gourd,Other,21/05/2018,1200.0
Bottle gourd,Other,22/05/2018,1300.0
Bottle gourd,Other,23/05/2018,1375.0
Bottle gourd,Other,24/05/2018,1300.0
Bottle gourd,Other,25/05/2018,1150.0
Bottle gourd,Other,26/05/2018,1400.0
Bottle gourd,Other,27/05/2018,1125.0
Bottle gourd,Other,28/05/2018,1125.0
Bottle gourd,Other,29/05/2018,1000.0
Bottle gourd,Other,30/05/2018,1000.0
Bottle gourd,Other,31/05/2018,1050.0
Bottle gourd,Other,01/06/2018,1050.0
Bottle gourd,Other,02/06/2018,1125.0
Bottle gourd,Other,03/06/2018,1150.0
Bottle gourd,Other,04/06/2018,1150.0
Bottle gourd,Other,05/06/2018,1125.0
Bottle gourd,Other,06/06/2018,1400.0
Bottle gourd,Other,07/06/2018,1250.0
Bottle gourd,Other,08/06/2018,1125.0
Bottle gourd,Other,10/06/2018,1300.0
Bottle gourd,Other,11/06/2018,1300.0
Bottle gourd,Other,12/06/2018,1375.0
Bottle gourd,Other,13/06/2018,1500.0
Bottle gourd,Other,14/06/2018,1625.0
Bottle gourd,Other,15/06/2018,1625.0
Bottle gourd,Other,16/06/2018,1625.0
Bottle gourd,Other,17/06/2018,1425.0
Bottle gourd,Other,18/06/2018,1350.0
Bottle gourd,Other,19/06/2018,1500.0
Bottle gourd,Other,20/06/2018,1500.0
Bottle gourd,Other,21/06/2018,1625.0
Bottle gourd,Other,22/06/2018,1875.0
Bottle gourd,Other,23/06/2018,1625.0
Bottle gourd,Other,24/06/2018,1250.0
Bottle gourd,Other,25/06/2018,1250.0
Bottle gourd,Other,26/06/2018,1375.0
Bottle gourd,Other,27/06/2018,1625.0
Bottle gourd,Other,28/06/2018,1750.0
Bottle gourd,Other,29/06/2018,2000.0
Bottle gourd,Other,30/06/2018,1750.0
Bottle gourd,Other,01/07/2018,1875.0
Bottle gourd,Other,02/07/2018,1875.0
Bottle gourd,Other,03/07/2018,1750.0
Bottle gourd,Other,04/07/2018,1600.0
Bottle gourd,Other,05/07/2018,1750.0
Bottle gourd,Other,06/07/2018,1750.0
Bottle gourd,Other,07/07/2018,1750.0
Bottle gourd,Other,08/07/2018,1450.0
Bottle gourd,Other,09/07/2018,1250.0
Bottle gourd,Other,10/07/2018,1750.0
Bottle gourd,Other,11/07/2018,1750.0
Bottle gourd,Other,12/07/2018,1375.0
Bottle gourd,Other,13/07/2018,1750.0
Bottle gourd,Other,14/07/2018,1750.0
Bottle gourd,Other,15/07/2018,1375.0
Bottle gourd,Other,16/07/2018,1625.0
Bottle gourd,Other,17/07/2018,1650.0
Bottle gourd,Other,18/07/2018,1900.0
Bottle gourd,Other,19/07/2018,1700.0
Bottle gourd,Other,20/07/2018,1900.0
Bottle gourd,Other,21/07/2018,2100.0
Bottle gourd,Other,22/07/2018,2500.0
Bottle gourd,Other,23/07/2018,2625.0
Bottle gourd,Other,24/07/2018,2625.0
Bottle gourd,Other,25/07/2018,2625.0
Bottle gourd,Other,26/07/2018,2500.0
Bottle gourd,Other,27/07/2018,2375.0
Bottle gourd,Other,28/07/2018,2200.0
Bottle gourd,Other,29/07/2018,2200.0
Bottle gourd,Other,30/07/2018,2250.0
Bottle gourd,Other,31/07/2018,2200.0
Bottle gourd,Other,01/08/2018,2200.0
Bottle gourd,Other,02/08/2018,2125.0
Bottle gourd,Other,03/08/2018,2050.0
Bottle gourd,Other,04/08/2018,2000.0
Bottle gourd,Other,05/08/2018,2250.0
Bottle gourd,Other,06/08/2018,1750.0
Bottle gourd,Other,07/08/2018,1750.0
Bottle gourd,Other,08/08/2018,1900.0
Bottle gourd,Other,09/08/2018,1450.0
Bottle gourd,Other,10/08/2018,1500.0
Bottle gourd,Other,11/08/2018,1950.0
Bottle gourd,Other,12/08/2018,1900.0
Bottle gourd,Other,13/08/2018,1900.0
Bottle gourd,Other,14/08/2018,1750.0
Bottle gourd,Other,15/08/2018,1875.0
Bottle gourd,Other,16/08/2018,1950.0
Bottle gourd,Other,17/08/2018,1625.0
Bottle gourd,Other,18/08/2018,1750.0
Bottle gourd,Other,19/08/2018,1875.0
Bottle gourd,Other,20/08/2018,1875.0
Bottle gourd,Other,21/08/2018,1750.0
Bottle gourd,Other,22/08/2018,1900.0
Bottle gourd,Other,23/08/2018,1875.0
Bottle gourd,Other,24/08/2018,1800.0
Bottle gourd,Other,25/08/2018,1800.0
Bottle gourd,Other,27/08/2018,1550.0
Bottle gourd,Other,28/08/2018,1425.0
Bottle gourd,Other,29/08/2018,1600.0
Bottle gourd,Other,30/08/2018,1825.0
Bottle gourd,Other,31/08/2018,1675.0
Bottle gourd,Other,01/09/2018,1775.0
Bottle gourd,Other,02/09/2018,1625.0
Bottle gourd,Other,03/09/2018,1625.0
Bottle gourd,Other,04/09/2018,1525.0
Bottle gourd,Other,05/09/2018,1650.0
Bottle gourd,Other,06/09/2018,1650.0
Bottle gourd,Other,07/09/2018,1300.0
Bottle gourd,Other,08/09/2018,1100.0
Bottle gourd,Other,09/09/2018,950.0
Bottle gourd,Other,10/09/2018,950.0
Bottle gourd,Other,11/09/2018,900.0
Bottle gourd,Other,12/09/2018,850.0
Bottle gourd,Other,13/09/2018,850.0
Bottle gourd,Other,14/09/2018,850.0
Bottle gourd,Other,15/09/2018,725.0
Bottle gourd,Other,16/09/2018,700.0
Bottle gourd,Other,17/09/2018,825.0
Bottle gourd,Other,18/09/2018,775.0
Bottle gourd,Other,19/09/2018,775.0
Bottle gourd,Other,20/09/2018,775.0
Bottle gourd,Other,21/09/2018,550.0
Bottle gourd,Other,22/09/2018,575.0
Bottle gourd,Other,23/09/2018,750.0
Bottle gourd,Other,24/09/2018,775.0
Bottle gourd,Other,25/09/2018,825.0
Bottle gourd,Other,26/09/2018,850.0
Bottle gourd,Other,27/09/2018,900.0
Bottle gourd,Other,28/09/2018,850.0
Bottle gourd,Other,29/09/2018,850.0
Bottle gourd,Other,30/09/2018,850.0
Bottle gourd,Other,01/10/2018,800.0
Bottle gourd,Other,02/10/2018,800.0
Bottle gourd,Other,03/10/2018,850.0
Bottle gourd,Other,04/10/2018,900.0
Bottle gourd,Other,05/10/2018,800.0
Bottle gourd,Other,06/10/2018,900.0
Bottle gourd,Other,07/10/2018,850.0
Bottle gourd,Other,08/10/2018,825.0
Bottle gourd,Other,09/10/2018,950.0
Bottle gourd,Other,10/10/2018,1075.0
Bottle gourd,Other,11/10/2018,1075.0
Bottle gourd,Other,12/10/2018,1050.0
Bottle gourd,Other,13/10/2018,1125.0
Bottle gourd,Other,14/10/2018,1050.0
Bottle gourd,Other,15/10/2018,1125.0
Bottle gourd,Other,16/10/2018,1125.0
Bottle gourd,Other,17/10/2018,1075.0
Bottle gourd,Other,19/10/2018,1125.0
Bottle gourd,Other,20/10/2018,900.0
Bottle gourd,Other,21/10/2018,800.0
Bottle gourd,Other,22/10/2018,750.0
Bottle gourd,Other,23/10/2018,700.0
Bottle gourd,Other,24/10/2018,650.0
Bottle gourd,Other,25/10/2018,750.0
Bottle gourd,Other,26/10/2018,900.0
Bottle gourd,Other,27/10/2018,950.0
Bottle gourd,Other,28/10/2018,775.0
Bottle gourd,Other,29/10/2018,775.0
Bottle gourd,Other,30/10/2018,775.0
Bottle gourd,Other,31/10/2018,825.0
Bottle gourd,Other,01/11/2018,825.0
Bottle gourd,Other,02/11/2018,800.0
Bottle gourd,Other,03/11/2018,700.0
Bottle gourd,Other,04/11/2018,700.0
Bottle gourd,Other,05/11/2018,650.0
Bottle gourd,Other,06/11/2018,600.0
Bottle gourd,Other,11/11/2018,650.0
Bottle gourd,Other,12/11/2018,650.0
Bottle gourd,Other,13/11/2018,800.0
Bottle gourd,Other,14/11/2018,700.0
Bottle gourd,Other,15/11/2018,750.0
Bottle gourd,Other,16/11/2018,825.0
Bottle gourd,Other,17/11/2018,825.0
Bottle gourd,Other,18/11/2018,700.0
Bottle gourd,Other,19/11/2018,750.0
Bottle gourd,Other,20/11/2018,800.0
Bottle gourd,Other,21/11/2018,875.0
Bottle gourd,Other,22/11/2018,700.0
Bottle gourd,Other,23/11/2018,750.0
Bottle gourd,Other,24/11/2018,750.0
Bottle gourd,Other,25/11/2018,750.0
Bottle gourd,Other,26/11/2018,750.0
Bottle gourd,Other,27/11/2018,800.0
Bottle gourd,Other,28/11/2018,825.0
Bottle gourd,Other,29/11/2018,825.0
Bottle gourd,Other,30/11/2018,1000.0
Bottle gourd,Other,01/12/2018,1125.0
Bottle gourd,Other,02/12/2018,1050.0
Bottle gourd,Other,03/12/2018,1200.0
Bottle gourd,Other,04/12/2018,1250.0
Bottle gourd,Other,05/12/2018,1250.0
Bottle gourd,Other,06/12/2018,1150.0
Bottle gourd,Other,07/12/2018,1250.0
Bottle gourd,Other,08/12/2018,950.0
Bottle gourd,Other,09/12/2018,1050.0
Bottle gourd,Other,10/12/2018,1050.0
Bottle gourd,Other,11/12/2018,1250.0
Bottle gourd,Other,12/12/2018,1300.0
Bottle gourd,Other,13/12/2018,1250.0
Bottle gourd,Other,14/12/2018,1150.0
Bottle gourd,Other,15/12/2018,1125.0
Bottle gourd,Other,16/12/2018,1250.0
Bottle gourd,Other,17/12/2018,1300.0
Bottle gourd,Other,18/12/2018,1200.0
Bottle gourd,Other,19/12/2018,1300.0
Bottle gourd,Other,20/12/2018,1250.0
Bottle gourd,Other,21/12/2018,1250.0
Bottle gourd,Other,22/12/2018,1150.0
Bottle gourd,Other,23/12/2018,1150.0
Bottle gourd,Other,24/12/2018,1125.0
Bottle gourd,Other,25/12/2018,1050.0
Bottle gourd,Other,26/12/2018,1050.0
Bottle gourd,Other,27/12/2018,1000.0
Bottle gourd,Other,28/12/2018,950.0
Bottle gourd,Other,29/12/2018,850.0
Bottle gourd,Other,30/12/2018,800.0
Potato,Other,05/01/2016,900.0
Potato,Other,06/01/2016,900.0
Potato,Other,07/01/2016,900.0
Potato,Other,08/01/2016,950.0
Potato,Other,09/01/2016,950.0
Potato,Other,11/01/2016,950.0
Potato,Other,12/01/2016,950.0
Potato,Other,13/01/2016,950.0
Potato,Other,15/01/2016,950.0
Potato,Other,16/01/2016,950.0
Potato,Other,18/01/2016,950.0
Potato,Other,19/01/2016,950.0
Potato,Other,20/01/2016,950.0
Potato,Other,21/01/2016,750.0
Potato,Other,22/01/2016,750.0
Potato,Other,23/01/2016,750.0
Potato,Other,25/01/2016,850.0
Potato,Other,27/01/2016,850.0
Potato,Other,28/01/2016,850.0
Potato,Other,29/01/2016,850.0
Potato,Other,30/01/2016,750.0
Potato,Other,01/02/2016,750.0
Potato,Other,02/02/2016,750.0
Potato,Other,03/02/2016,750.0
Potato,Other,04/02/2016,750.0
Potato,Other,05/02/2016,750.0
Potato,Other,06/02/2016,750.0
Potato,Other,08/02/2016,750.0
Potato,Other,09/02/2016,750.0
Potato,Other,10/02/2016,750.0
Potato,Other,11/02/2016,800.0
Potato,Other,12/02/2016,800.0
Potato,Other,16/02/2016,850.0
Potato,Other,17/02/2016,850.0
Potato,Other,18/02/2016,900.0
Potato,Other,20/02/2016,900.0
Potato,Other,22/02/2016,900.0
Potato,Other,23/02/2016,950.0
Potato,Other,24/02/2016,950.0
Potato,Other,25/02/2016,950.0
Potato,Other,26/02/2016,950.0
Potato,Other,27/02/2016,950.0
Potato,Other,29/02/2016,950.0
Potato,Other,01/03/2016,950.0
Potato,Other,02/03/2016,950.0
Potato,Other,03/03/2016,950.0
Potato,Other,04/03/2016,1000.0
Potato,Other,05/03/2016,1000.0
Potato,Other,10/03/2016,950.0
Potato,Other,16/03/2016,950.0
Potato,Other,17/03/2016,900.0
Potato,Other,18/03/2016,900.0
Potato,Other,19/03/2016,900.0
Potato,Other,21/03/2016,900.0
Potato,Other,22/03/2016,900.0
Potato,Other,23/03/2016,950.0
Potato,Other,28/03/2016,1000.0
Potato,Other,29/03/2016,1000.0
Potato,Other,30/03/2016,1000.0
Potato,Other,31/03/2016,1000.0
Potato,Other,01/04/2016,1000.0
Potato,Other,06/04/2016,1250.0
Potato,Other,07/04/2016,1250.0
Potato,Other,08/04/2016,1250.0
Potato,Other,09/04/2016,1250.0
Potato,Other,11/04/2016,1250.0
Potato,Other,12/04/2016,1325.0
Potato,Other,13/04/2016,1325.0
Potato,Other,18/04/2016,1325.0
Potato,Other,19/04/2016,1325.0
Potato,Other,20/04/2016,1325.0
Potato,Other,21/04/2016,1350.0
Potato,Other,22/04/2016,1350.0
Potato,Other,23/04/2016,1350.0
Potato,Other,25/04/2016,1350.0
Potato,Other,26/04/2016,1350.0
Potato,Other,27/04/2016,1350.0
Potato,Other,28/04/2016,1300.0
Potato,Other,29/04/2016,1300.0
Potato,Other,30/04/2016,1300.0
Potato,Other,02/05/2016,1275.0
Potato,Other,03/05/2016,1275.0
Potato,Other,04/05/2016,1300.0
Potato,Other,05/05/2016,1300.0
Potato,Other,07/05/2016,1225.0
Potato,Other,09/05/2016,1225.0
Potato,Other,10/05/2016,1225.0
Potato,Other,11/05/2016,1225.0
Potato,Other,12/05/2016,1225.0
Potato,Other,13/05/2016,1225.0
Potato,Other,14/05/2016,1250.0
Potato,Other,16/05/2016,1250.0
Potato,Other,17/05/2016,1250.0
Potato,Other,18/05/2016,1150.0
Potato,Other,19/05/2016,1150.0
Potato,Other,20/05/2016,1150.0
Potato,Other,21/05/2016,1125.0
Potato,Other,23/05/2016,1250.0
Potato,Other,24/05/2016,1250.0
Potato,Other,25/05/2016,1250.0
Potato,Other,26/05/2016,1250.0
Potato,Other,27/05/2016,1250.0
Potato,Other,28/05/2016,1250.0
Potato,Other,02/06/2016,1350.0
Potato,Other,03/06/2016,1350.0
Potato,Other,04/06/2016,1350.0
Potato,Other,06/06/2016,1350.0
Potato,Other,07/06/2016,1350.0
Potato,Other,08/06/2016,1350.0
Potato,Other,09/06/2016,1350.0
Potato,Other,10/06/2016,1325.0
Potato,Other,11/06/2016,1325.0
Potato,Other,13/06/2016,1325.0
Potato,Other,14/06/2016,1325.0
Potato,Other,16/06/2016,1400.0
Potato,Other,17/06/2016,1400.0
Potato,Other,18/06/2016,1400.0
Potato,Other,20/06/2016,1400.0
Potato,Other,21/06/2016,1400.0
Potato,Other,22/06/2016,1400.0
Potato,Other,23/06/2016,1500.0
Potato,Other,24/06/2016,1500.0
Potato,Other,25/06/2016,1500.0
Potato,Other,28/06/2016,1500.0
Potato,Other,29/06/2016,1450.0
Potato,Other,01/07/2016,1450.0
Potato,Other,04/07/2016,1450.0
Potato,Other,05/07/2016,1450.0
Potato,Other,06/07/2016,1450.0
Potato,Other,07/07/2016,1450.0
Potato,Other,08/07/2016,1450.0
Potato,Other,09/07/2016,1450.0
Potato,Other,11/07/2016,1450.0
Potato,Other,12/07/2016,1450.0
Potato,Other,13/07/2016,1500.0
Potato,Other,14/07/2016,1500.0
Potato,Other,15/07/2016,1500.0
Potato,Other,16/07/2016,1500.0
Potato,Other,18/07/2016,1500.0
Potato,Other,19/07/2016,1450.0
Potato,Other,20/07/2016,1450.0
Potato,Other,21/07/2016,1450.0
Potato,Other,22/07/2016,1400.0
Potato,Other,25/07/2016,1400.0
Potato,Other,27/07/2016,1350.0
Potato,Other,28/07/2016,1350.0
Potato,Other,29/07/2016,1350.0
Potato,Other,01/08/2016,1400.0
Potato,Other,02/08/2016,1400.0
Potato,Other,03/08/2016,1400.0
Potato,Other,05/08/2016,1400.0
Potato,Other,06/08/2016,1400.0
Potato,Other,08/08/2016,1300.0
Potato,Other,09/08/2016,1300.0
Potato,Other,10/08/2016,1300.0
Potato,Other,11/08/2016,1300.0
Potato,Other,12/08/2016,1300.0
Potato,Other,13/08/2016,1300.0
Potato,Other,19/08/2016,1250.0
Potato,Other,20/08/2016,1250.0
Potato,Other,22/08/2016,1300.0
Potato,Other,23/08/2016,1300.0
Potato,Other,24/08/2016,1300.0
Potato,Other,26/08/2016,1250.0
Potato,Other,27/08/2016,1250.0
Potato,Other,03/09/2016,1250.0
Potato,Other,06/09/2016,1250.0
Potato,Other,07/09/2016,1250.0
Potato,Other,08/09/2016,1125.0
Potato,Other,09/09/2016,1125.0
Potato,Other,10/09/2016,1125.0
Potato,Other,13/09/2016,1125.0
Potato,Other,14/09/2016,1125.0
Potato,Other,15/09/2016,1100.0
Potato,Other,16/09/2016,1100.0
Potato,Other,17/09/2016,1100.0
Potato,Other,19/09/2016,1100.0
Potato,Other,20/09/2016,1100.0
Potato,Other,21/09/2016,1100.0
Potato,Other,22/09/2016,1100.0
Potato,Other,23/09/2016,1100.0
Potato,Other,24/09/2016,1100.0
Potato,Other,26/09/2016,1100.0
Potato,Other,27/09/2016,950.0
Potato,Other,28/09/2016,950.0
Potato,Other,29/09/2016,950.0
Potato,Other,30/09/2016,950.0
Potato,Other,01/10/2016,950.0
Potato,Other,03/10/2016,1000.0
Potato,Other,04/10/2016,1000.0
Potato,Other,05/10/2016,1000.0
Potato,Other,06/10/2016,1000.0
Potato,Other,07/10/2016,1000.0
Potato,Other,08/10/2016,1000.0
Potato,Other,12/10/2016,1000.0
Potato,Other,13/10/2016,1000.0
Potato,Other,14/10/2016,1000.0
Potato,Other,17/10/2016,950.0
Potato,Other,18/10/2016,950.0
Potato,Other,19/10/2016,950.0
Potato,Other,20/10/2016,950.0
Potato,Other,21/10/2016,950.0
Potato,Other,22/10/2016,950.0
Potato,Other,24/10/2016,950.0
Potato,Other,25/10/2016,950.0
Potato,Other,26/10/2016,1050.0
Potato,Other,27/10/2016,1050.0
Potato,Other,28/10/2016,1050.0
Potato,Other,29/10/2016,1050.0
Potato,Other,23/02/2017,450.0
Potato,Other,25/02/2017,500.0
Potato,Other,27/02/2017,500.0
Potato,Other,28/02/2017,500.0
Potato,Other,01/03/2017,475.0
Potato,Other,02/03/2017,475.0
Potato,Other,03/03/2017,475.0
Potato,Other,04/03/2017,525.0
Potato,Other,06/03/2017,525.0
Potato,Other,07/03/2017,525.0
Potato,Other,08/03/2017,525.0
Potato,Other,09/03/2017,575.0
Potato,Other,10/03/2017,575.0
Potato,Other,11/03/2017,575.0
Potato,Other,12/03/2017,575.0
Potato,Other,13/03/2017,575.0
Potato,Other,14/03/2017,575.0
Potato,Other,15/03/2017,575.0
Potato,Other,16/03/2017,575.0
Potato,Other,17/03/2017,675.0
Potato,Other,18/03/2017,575.0
Potato,Other,19/03/2017,575.0
Potato,Other,20/03/2017,575.0
Potato,Other,21/03/2017,525.0
Potato,Other,22/03/2017,525.0
Potato,Other,23/03/2017,525.0
Potato,Other,24/03/2017,525.0
Potato,Other,25/03/2017,525.0
Potato,Other,26/03/2017,550.0
Potato,Other,27/03/2017,600.0
Potato,Other,28/03/2017,600.0
Potato,Other,29/03/2017,600.0
Potato,Other,30/03/2017,525.0
Potato,Other,31/03/2017,525.0
Potato,Other,01/04/2017,525.0
Potato,Other,02/04/2017,825.0
Potato,Other,03/04/2017,825.0
Potato,Other,04/04/2017,825.0
Potato,Other,05/04/2017,650.0
Potato,Other,06/04/2017,650.0
Potato,Other,07/04/2017,625.0
Potato,Other,08/04/2017,625.0
Potato,Other,09/04/2017,675.0
Potato,Other,10/04/2017,675.0
Potato,Other,11/04/2017,675.0
Potato,Other,12/04/2017,775.0
Potato,Other,13/04/2017,775.0
Potato,Other,14/04/2017,625.0
Potato,Other,15/04/2017,625.0
Potato,Other,16/04/2017,550.0
Potato,Other,17/04/2017,550.0
Potato,Other,18/04/2017,550.0
Potato,Other,19/04/2017,550.0
Potato,Other,20/04/2017,600.0
Potato,Other,21/04/2017,600.0
Potato,Other,22/04/2017,600.0
Potato,Other,23/04/2017,600.0
Potato,Other,24/04/2017,625.0
Potato,Other,25/04/2017,625.0
Potato,Other,26/04/2017,625.0
Potato,Other,27/04/2017,625.0
Potato,Other,28/04/2017,625.0
Potato,Other,29/04/2017,625.0
Potato,Other,30/04/2017,675.0
Potato,Other,01/05/2017,700.0
Potato,Other,02/05/2017,675.0
Potato,Other,03/05/2017,675.0
Potato,Other,04/05/2017,675.0
Potato,Other,05/05/2017,650.0
Potato,Other,07/05/2017,650.0
Potato,Other,08/05/2017,700.0
Potato,Other,09/05/2017,700.0
Potato,Other,10/05/2017,700.0
Potato,Other,11/05/2017,675.0
Potato,Other,12/05/2017,700.0
Potato,Other,13/05/2017,675.0
Potato,Other,15/05/2017,650.0
Potato,Other,16/05/2017,650.0
Potato,Other,17/05/2017,650.0
Potato,Other,18/05/2017,650.0
Potato,Other,19/05/2017,650.0
Potato,Other,20/05/2017,650.0
Potato,Other,21/05/2017,650.0
Potato,Other,22/05/2017,650.0
Potato,Other,23/05/2017,650.0
Potato,Other,24/05/2017,650.0
Potato,Other,25/05/2017,650.0
Potato,Other,26/05/2017,650.0
Potato,Other,27/05/2017,625.0
Potato,Other,28/05/2017,625.0
Potato,Other,29/05/2017,625.0
Potato,Other,30/05/2017,675.0
Potato,Other,31/05/2017,675.0
Potato,Other,01/06/2017,650.0
Potato,Other,02/06/2017,650.0
Potato,Other,03/06/2017,650.0
Potato,Other,04/06/2017,625.0
Potato,Other,05/06/2017,625.0
Potato,Other,06/06/2017,625.0
Potato,Other,07/06/2017,625.0
Potato,Other,08/06/2017,650.0
Potato,Other,09/06/2017,650.0
Potato,Other,10/06/2017,650.0
Potato,Other,11/06/2017,650.0
Potato,Other,12/06/2017,650.0
Potato,Other,13/06/2017,650.0
Potato,Other,14/06/2017,625.0
Potato,Other,15/06/2017,625.0
Potato,Other,16/06/2017,625.0
Potato,Other,17/06/2017,625.0
Potato,Other,18/06/2017,625.0
Potato,Other,19/06/2017,625.0
Potato,Other,20/06/2017,625.0
Potato,Other,21/06/2017,625.0
Potato,Other,23/06/2017,650.0
Potato,Other,24/06/2017,650.0
Potato,Other,25/06/2017,650.0
Potato,Other,26/06/2017,650.0
Potato,Other,27/06/2017,650.0
Potato,Other,28/06/2017,650.0
Potato,Other,29/06/2017,650.0
Potato,Other,30/06/2017,650.0
Potato,Other,01/07/2017,650.0
Potato,Other,02/07/2017,625.0
Potato,Other,03/07/2017,625.0
Potato,Other,04/07/2017,625.0
Potato,Other,05/07/2017,625.0
Potato,Other,06/07/2017,625.0
Potato,Other,07/07/2017,575.0
Potato,Other,08/07/2017,575.0
Potato,Other,09/07/2017,575.0
Potato,Other,10/07/2017,575.0
Potato,Other,11/07/2017,550.0
Potato,Other,12/07/2017,550.0
Potato,Other,13/07/2017,550.0
Potato,Other,14/07/2017,550.0
Potato,Other,15/07/2017,550.0
Potato,Other,16/07/2017,550.0
Potato,Other,17/07/2017,550.0
Potato,Other,18/07/2017,500.0
Potato,Other,19/07/2017,500.0
